cellCode,lme_id,lme_name
10kmE518N662,54,Barents Sea
10kmE518N663,54,Barents Sea
10kmE518N664,54,Barents Sea
10kmE518N665,54,Barents Sea
10kmE518N666,54,Barents Sea
10kmE518N667,54,Barents Sea
10kmE518N668,54,Barents Sea
10kmE518N669,54,Barents Sea
10kmE518N670,54,Barents Sea
10kmE518N671,54,Barents Sea
10kmE518N672,54,Barents Sea
10kmE518N673,54,Barents Sea
10kmE518N674,54,Barents Sea
10kmE518N675,54,Barents Sea
10kmE519N86,13,Mediterranean Sea
10kmE519N87,13,Mediterranean Sea
10kmE519N88,13,Mediterranean Sea
10kmE519N89,13,Mediterranean Sea
10kmE519N90,13,Mediterranean Sea
10kmE519N91,13,Mediterranean Sea
10kmE519N92,13,Mediterranean Sea
10kmE519N93,13,Mediterranean Sea
10kmE519N94,13,Mediterranean Sea
10kmE519N95,13,Mediterranean Sea
10kmE519N96,13,Mediterranean Sea
10kmE519N97,13,Mediterranean Sea
10kmE519N98,13,Mediterranean Sea
10kmE519N99,13,Mediterranean Sea
10kmE519N100,13,Mediterranean Sea
10kmE519N101,13,Mediterranean Sea
10kmE519N102,13,Mediterranean Sea
10kmE519N103,13,Mediterranean Sea
10kmE519N104,13,Mediterranean Sea
10kmE519N105,13,Mediterranean Sea
10kmE519N106,13,Mediterranean Sea
10kmE519N107,13,Mediterranean Sea
10kmE519N108,13,Mediterranean Sea
10kmE519N109,13,Mediterranean Sea
10kmE519N110,13,Mediterranean Sea
10kmE519N111,13,Mediterranean Sea
10kmE519N112,13,Mediterranean Sea
10kmE519N113,13,Mediterranean Sea
10kmE519N114,13,Mediterranean Sea
10kmE519N115,13,Mediterranean Sea
10kmE519N116,13,Mediterranean Sea
10kmE519N117,13,Mediterranean Sea
10kmE519N118,13,Mediterranean Sea
10kmE519N119,13,Mediterranean Sea
10kmE519N120,13,Mediterranean Sea
10kmE519N121,13,Mediterranean Sea
10kmE519N122,13,Mediterranean Sea
10kmE519N123,13,Mediterranean Sea
10kmE519N124,13,Mediterranean Sea
10kmE519N125,13,Mediterranean Sea
10kmE519N126,13,Mediterranean Sea
10kmE519N127,13,Mediterranean Sea
10kmE519N128,13,Mediterranean Sea
10kmE519N129,13,Mediterranean Sea
10kmE519N130,13,Mediterranean Sea
10kmE519N131,13,Mediterranean Sea
10kmE519N132,13,Mediterranean Sea
10kmE519N133,13,Mediterranean Sea
10kmE519N134,13,Mediterranean Sea
10kmE519N135,13,Mediterranean Sea
10kmE519N136,13,Mediterranean Sea
10kmE519N137,13,Mediterranean Sea
10kmE519N138,13,Mediterranean Sea
10kmE519N139,13,Mediterranean Sea
10kmE519N140,13,Mediterranean Sea
10kmE519N141,13,Mediterranean Sea
10kmE519N142,13,Mediterranean Sea
10kmE519N143,13,Mediterranean Sea
10kmE519N144,13,Mediterranean Sea
10kmE519N145,13,Mediterranean Sea
10kmE519N146,13,Mediterranean Sea
10kmE519N147,13,Mediterranean Sea
10kmE519N148,13,Mediterranean Sea
10kmE519N149,13,Mediterranean Sea
10kmE519N150,13,Mediterranean Sea
10kmE519N151,13,Mediterranean Sea
10kmE519N152,13,Mediterranean Sea
10kmE519N153,13,Mediterranean Sea
10kmE519N154,13,Mediterranean Sea
10kmE519N155,13,Mediterranean Sea
10kmE519N156,13,Mediterranean Sea
10kmE519N157,13,Mediterranean Sea
10kmE519N158,13,Mediterranean Sea
10kmE519N159,13,Mediterranean Sea
10kmE519N160,13,Mediterranean Sea
10kmE519N161,13,Mediterranean Sea
10kmE519N162,13,Mediterranean Sea
10kmE519N163,13,Mediterranean Sea
10kmE519N164,13,Mediterranean Sea
10kmE519N165,13,Mediterranean Sea
10kmE519N166,13,Mediterranean Sea
10kmE519N167,13,Mediterranean Sea
10kmE519N168,13,Mediterranean Sea
10kmE519N169,13,Mediterranean Sea
10kmE519N170,13,Mediterranean Sea
10kmE519N171,13,Mediterranean Sea
10kmE519N172,13,Mediterranean Sea
10kmE519N173,13,Mediterranean Sea
10kmE519N174,13,Mediterranean Sea
10kmE519N175,13,Mediterranean Sea
10kmE519N176,13,Mediterranean Sea
10kmE519N177,13,Mediterranean Sea
10kmE519N178,13,Mediterranean Sea
10kmE519N179,13,Mediterranean Sea
10kmE519N180,13,Mediterranean Sea
10kmE519N181,13,Mediterranean Sea
10kmE519N182,13,Mediterranean Sea
10kmE519N183,13,Mediterranean Sea
10kmE519N184,13,Mediterranean Sea
10kmE519N185,13,Mediterranean Sea
10kmE519N186,13,Mediterranean Sea
10kmE519N187,13,Mediterranean Sea
10kmE519N188,13,Mediterranean Sea
10kmE519N189,13,Mediterranean Sea
10kmE519N414,1,Baltic Sea
10kmE519N415,1,Baltic Sea
10kmE519N416,1,Baltic Sea
10kmE519N417,1,Baltic Sea
10kmE519N418,1,Baltic Sea
10kmE519N419,1,Baltic Sea
10kmE519N420,1,Baltic Sea
10kmE519N421,1,Baltic Sea
10kmE519N422,1,Baltic Sea
10kmE519N423,1,Baltic Sea
10kmE519N424,1,Baltic Sea
10kmE519N425,1,Baltic Sea
10kmE519N529,54,Barents Sea
10kmE519N530,54,Barents Sea
10kmE519N531,54,Barents Sea
10kmE519N532,54,Barents Sea
10kmE519N533,54,Barents Sea
10kmE519N534,54,Barents Sea
10kmE519N535,54,Barents Sea
10kmE519N536,54,Barents Sea
10kmE519N537,54,Barents Sea
10kmE519N538,54,Barents Sea
10kmE519N539,54,Barents Sea
10kmE519N540,54,Barents Sea
10kmE519N541,54,Barents Sea
10kmE519N542,54,Barents Sea
10kmE519N543,54,Barents Sea
10kmE519N544,54,Barents Sea
10kmE519N545,54,Barents Sea
10kmE519N546,54,Barents Sea
10kmE519N547,54,Barents Sea
10kmE519N548,54,Barents Sea
10kmE519N549,54,Barents Sea
10kmE519N550,54,Barents Sea
10kmE519N551,54,Barents Sea
10kmE519N552,54,Barents Sea
10kmE519N553,54,Barents Sea
10kmE519N554,54,Barents Sea
10kmE519N555,54,Barents Sea
10kmE519N556,54,Barents Sea
10kmE519N557,54,Barents Sea
10kmE519N558,54,Barents Sea
10kmE519N559,54,Barents Sea
10kmE519N560,54,Barents Sea
10kmE519N561,54,Barents Sea
10kmE519N562,54,Barents Sea
10kmE519N563,54,Barents Sea
10kmE519N564,54,Barents Sea
10kmE519N565,54,Barents Sea
10kmE519N566,54,Barents Sea
10kmE519N567,54,Barents Sea
10kmE519N568,54,Barents Sea
10kmE519N569,54,Barents Sea
10kmE519N570,54,Barents Sea
10kmE519N571,54,Barents Sea
10kmE519N572,54,Barents Sea
10kmE519N573,54,Barents Sea
10kmE519N574,54,Barents Sea
10kmE519N575,54,Barents Sea
10kmE519N576,54,Barents Sea
10kmE519N577,54,Barents Sea
10kmE519N578,54,Barents Sea
10kmE519N579,54,Barents Sea
10kmE519N580,54,Barents Sea
10kmE519N581,54,Barents Sea
10kmE519N582,54,Barents Sea
10kmE519N583,54,Barents Sea
10kmE519N584,54,Barents Sea
10kmE519N585,54,Barents Sea
10kmE519N586,54,Barents Sea
10kmE519N587,54,Barents Sea
10kmE519N588,54,Barents Sea
10kmE519N589,54,Barents Sea
10kmE519N590,54,Barents Sea
10kmE519N591,54,Barents Sea
10kmE519N592,54,Barents Sea
10kmE519N593,54,Barents Sea
10kmE519N594,54,Barents Sea
10kmE519N595,54,Barents Sea
10kmE519N596,54,Barents Sea
10kmE519N597,54,Barents Sea
10kmE519N598,54,Barents Sea
10kmE519N599,54,Barents Sea
10kmE519N600,54,Barents Sea
10kmE519N601,54,Barents Sea
10kmE519N602,54,Barents Sea
10kmE519N603,54,Barents Sea
10kmE519N604,54,Barents Sea
10kmE519N605,54,Barents Sea
10kmE519N606,54,Barents Sea
10kmE519N607,54,Barents Sea
10kmE519N608,54,Barents Sea
10kmE519N609,54,Barents Sea
10kmE519N610,54,Barents Sea
10kmE519N611,54,Barents Sea
10kmE519N612,54,Barents Sea
10kmE519N613,54,Barents Sea
10kmE519N614,54,Barents Sea
10kmE519N615,54,Barents Sea
10kmE519N616,54,Barents Sea
10kmE519N617,54,Barents Sea
10kmE519N618,54,Barents Sea
10kmE519N619,54,Barents Sea
10kmE519N620,54,Barents Sea
10kmE519N621,54,Barents Sea
10kmE519N622,54,Barents Sea
10kmE519N623,54,Barents Sea
10kmE519N624,54,Barents Sea
10kmE519N625,54,Barents Sea
10kmE519N626,54,Barents Sea
10kmE519N627,54,Barents Sea
10kmE519N628,54,Barents Sea
10kmE519N629,54,Barents Sea
10kmE519N630,54,Barents Sea
10kmE519N631,54,Barents Sea
10kmE519N632,54,Barents Sea
10kmE519N633,54,Barents Sea
10kmE519N634,54,Barents Sea
10kmE519N635,54,Barents Sea
10kmE519N636,54,Barents Sea
10kmE519N637,54,Barents Sea
10kmE519N638,54,Barents Sea
10kmE519N639,54,Barents Sea
10kmE519N640,54,Barents Sea
10kmE519N641,54,Barents Sea
10kmE519N642,54,Barents Sea
10kmE519N643,54,Barents Sea
10kmE519N644,54,Barents Sea
10kmE519N645,54,Barents Sea
10kmE519N646,54,Barents Sea
10kmE519N647,54,Barents Sea
10kmE519N648,54,Barents Sea
10kmE519N649,54,Barents Sea
10kmE519N650,54,Barents Sea
10kmE519N651,54,Barents Sea
10kmE519N652,54,Barents Sea
10kmE519N653,54,Barents Sea
10kmE519N654,54,Barents Sea
10kmE519N655,54,Barents Sea
10kmE519N656,54,Barents Sea
10kmE519N657,54,Barents Sea
10kmE519N658,54,Barents Sea
10kmE519N659,54,Barents Sea
10kmE519N660,54,Barents Sea
10kmE519N661,54,Barents Sea
10kmE519N662,54,Barents Sea
10kmE519N663,54,Barents Sea
10kmE519N664,54,Barents Sea
10kmE519N665,54,Barents Sea
10kmE519N666,54,Barents Sea
10kmE519N667,54,Barents Sea
10kmE519N668,54,Barents Sea
10kmE519N669,54,Barents Sea
10kmE519N670,54,Barents Sea
10kmE519N671,54,Barents Sea
10kmE519N672,54,Barents Sea
10kmE519N673,54,Barents Sea
10kmE519N674,54,Barents Sea
10kmE519N675,54,Barents Sea
10kmE519N676,54,Barents Sea
10kmE519N677,54,Barents Sea
10kmE520N86,13,Mediterranean Sea
10kmE520N87,13,Mediterranean Sea
10kmE520N88,13,Mediterranean Sea
10kmE520N89,13,Mediterranean Sea
10kmE520N90,13,Mediterranean Sea
10kmE520N91,13,Mediterranean Sea
10kmE520N92,13,Mediterranean Sea
10kmE520N93,13,Mediterranean Sea
10kmE520N94,13,Mediterranean Sea
10kmE520N95,13,Mediterranean Sea
10kmE520N96,13,Mediterranean Sea
10kmE520N97,13,Mediterranean Sea
10kmE520N98,13,Mediterranean Sea
10kmE520N99,13,Mediterranean Sea
10kmE520N100,13,Mediterranean Sea
10kmE520N101,13,Mediterranean Sea
10kmE520N102,13,Mediterranean Sea
10kmE520N103,13,Mediterranean Sea
10kmE520N104,13,Mediterranean Sea
10kmE520N105,13,Mediterranean Sea
10kmE520N106,13,Mediterranean Sea
10kmE520N107,13,Mediterranean Sea
10kmE520N108,13,Mediterranean Sea
10kmE520N109,13,Mediterranean Sea
10kmE520N110,13,Mediterranean Sea
10kmE520N111,13,Mediterranean Sea
10kmE520N112,13,Mediterranean Sea
10kmE520N113,13,Mediterranean Sea
10kmE520N114,13,Mediterranean Sea
10kmE520N115,13,Mediterranean Sea
10kmE520N116,13,Mediterranean Sea
10kmE520N117,13,Mediterranean Sea
10kmE520N118,13,Mediterranean Sea
10kmE520N119,13,Mediterranean Sea
10kmE520N120,13,Mediterranean Sea
10kmE520N121,13,Mediterranean Sea
10kmE520N122,13,Mediterranean Sea
10kmE520N123,13,Mediterranean Sea
10kmE520N124,13,Mediterranean Sea
10kmE520N125,13,Mediterranean Sea
10kmE520N126,13,Mediterranean Sea
10kmE520N127,13,Mediterranean Sea
10kmE520N128,13,Mediterranean Sea
10kmE520N129,13,Mediterranean Sea
10kmE520N130,13,Mediterranean Sea
10kmE520N131,13,Mediterranean Sea
10kmE520N132,13,Mediterranean Sea
10kmE520N133,13,Mediterranean Sea
10kmE520N134,13,Mediterranean Sea
10kmE520N135,13,Mediterranean Sea
10kmE520N136,13,Mediterranean Sea
10kmE520N137,13,Mediterranean Sea
10kmE520N138,13,Mediterranean Sea
10kmE520N139,13,Mediterranean Sea
10kmE520N140,13,Mediterranean Sea
10kmE520N141,13,Mediterranean Sea
10kmE520N142,13,Mediterranean Sea
10kmE520N143,13,Mediterranean Sea
10kmE520N144,13,Mediterranean Sea
10kmE520N145,13,Mediterranean Sea
10kmE520N146,13,Mediterranean Sea
10kmE520N147,13,Mediterranean Sea
10kmE520N148,13,Mediterranean Sea
10kmE520N149,13,Mediterranean Sea
10kmE520N150,13,Mediterranean Sea
10kmE520N151,13,Mediterranean Sea
10kmE520N152,13,Mediterranean Sea
10kmE520N153,13,Mediterranean Sea
10kmE520N154,13,Mediterranean Sea
10kmE520N155,13,Mediterranean Sea
10kmE520N156,13,Mediterranean Sea
10kmE520N157,13,Mediterranean Sea
10kmE520N158,13,Mediterranean Sea
10kmE520N159,13,Mediterranean Sea
10kmE520N160,13,Mediterranean Sea
10kmE520N161,13,Mediterranean Sea
10kmE520N162,13,Mediterranean Sea
10kmE520N163,13,Mediterranean Sea
10kmE520N164,13,Mediterranean Sea
10kmE520N165,13,Mediterranean Sea
10kmE520N166,13,Mediterranean Sea
10kmE520N167,13,Mediterranean Sea
10kmE520N168,13,Mediterranean Sea
10kmE520N169,13,Mediterranean Sea
10kmE520N170,13,Mediterranean Sea
10kmE520N171,13,Mediterranean Sea
10kmE520N172,13,Mediterranean Sea
10kmE520N173,13,Mediterranean Sea
10kmE520N174,13,Mediterranean Sea
10kmE520N175,13,Mediterranean Sea
10kmE520N176,13,Mediterranean Sea
10kmE520N177,13,Mediterranean Sea
10kmE520N178,13,Mediterranean Sea
10kmE520N179,13,Mediterranean Sea
10kmE520N180,13,Mediterranean Sea
10kmE520N181,13,Mediterranean Sea
10kmE520N182,13,Mediterranean Sea
10kmE520N183,13,Mediterranean Sea
10kmE520N184,13,Mediterranean Sea
10kmE520N185,13,Mediterranean Sea
10kmE520N186,13,Mediterranean Sea
10kmE520N187,13,Mediterranean Sea
10kmE520N188,13,Mediterranean Sea
10kmE520N414,1,Baltic Sea
10kmE520N415,1,Baltic Sea
10kmE520N416,1,Baltic Sea
10kmE520N417,1,Baltic Sea
10kmE520N418,1,Baltic Sea
10kmE520N419,1,Baltic Sea
10kmE520N420,1,Baltic Sea
10kmE520N421,1,Baltic Sea
10kmE520N422,1,Baltic Sea
10kmE520N423,1,Baltic Sea
10kmE520N424,1,Baltic Sea
10kmE520N425,1,Baltic Sea
10kmE520N529,54,Barents Sea
10kmE520N530,54,Barents Sea
10kmE520N531,54,Barents Sea
10kmE520N532,54,Barents Sea
10kmE520N533,54,Barents Sea
10kmE520N534,54,Barents Sea
10kmE520N535,54,Barents Sea
10kmE520N536,54,Barents Sea
10kmE520N537,54,Barents Sea
10kmE520N538,54,Barents Sea
10kmE520N539,54,Barents Sea
10kmE520N540,54,Barents Sea
10kmE520N541,54,Barents Sea
10kmE520N542,54,Barents Sea
10kmE520N543,54,Barents Sea
10kmE520N544,54,Barents Sea
10kmE520N545,54,Barents Sea
10kmE520N546,54,Barents Sea
10kmE520N547,54,Barents Sea
10kmE520N548,54,Barents Sea
10kmE520N549,54,Barents Sea
10kmE520N550,54,Barents Sea
10kmE520N551,54,Barents Sea
10kmE520N552,54,Barents Sea
10kmE520N553,54,Barents Sea
10kmE520N554,54,Barents Sea
10kmE520N555,54,Barents Sea
10kmE520N556,54,Barents Sea
10kmE520N557,54,Barents Sea
10kmE520N558,54,Barents Sea
10kmE520N559,54,Barents Sea
10kmE520N560,54,Barents Sea
10kmE520N561,54,Barents Sea
10kmE520N562,54,Barents Sea
10kmE520N563,54,Barents Sea
10kmE520N564,54,Barents Sea
10kmE520N565,54,Barents Sea
10kmE520N566,54,Barents Sea
10kmE520N567,54,Barents Sea
10kmE520N568,54,Barents Sea
10kmE520N569,54,Barents Sea
10kmE520N570,54,Barents Sea
10kmE520N571,54,Barents Sea
10kmE520N572,54,Barents Sea
10kmE520N573,54,Barents Sea
10kmE520N574,54,Barents Sea
10kmE520N575,54,Barents Sea
10kmE520N576,54,Barents Sea
10kmE520N577,54,Barents Sea
10kmE520N578,54,Barents Sea
10kmE520N579,54,Barents Sea
10kmE520N580,54,Barents Sea
10kmE520N581,54,Barents Sea
10kmE520N582,54,Barents Sea
10kmE520N583,54,Barents Sea
10kmE520N584,54,Barents Sea
10kmE520N585,54,Barents Sea
10kmE520N586,54,Barents Sea
10kmE520N587,54,Barents Sea
10kmE520N588,54,Barents Sea
10kmE520N589,54,Barents Sea
10kmE520N590,54,Barents Sea
10kmE520N591,54,Barents Sea
10kmE520N592,54,Barents Sea
10kmE520N593,54,Barents Sea
10kmE520N594,54,Barents Sea
10kmE520N595,54,Barents Sea
10kmE520N596,54,Barents Sea
10kmE520N597,54,Barents Sea
10kmE520N598,54,Barents Sea
10kmE520N599,54,Barents Sea
10kmE520N600,54,Barents Sea
10kmE520N601,54,Barents Sea
10kmE520N602,54,Barents Sea
10kmE520N603,54,Barents Sea
10kmE520N604,54,Barents Sea
10kmE520N605,54,Barents Sea
10kmE520N606,54,Barents Sea
10kmE520N607,54,Barents Sea
10kmE520N608,54,Barents Sea
10kmE520N609,54,Barents Sea
10kmE520N610,54,Barents Sea
10kmE520N611,54,Barents Sea
10kmE520N612,54,Barents Sea
10kmE520N613,54,Barents Sea
10kmE520N614,54,Barents Sea
10kmE520N615,54,Barents Sea
10kmE520N616,54,Barents Sea
10kmE520N617,54,Barents Sea
10kmE520N618,54,Barents Sea
10kmE520N619,54,Barents Sea
10kmE520N620,54,Barents Sea
10kmE520N621,54,Barents Sea
10kmE520N622,54,Barents Sea
10kmE520N623,54,Barents Sea
10kmE520N624,54,Barents Sea
10kmE520N625,54,Barents Sea
10kmE520N626,54,Barents Sea
10kmE520N627,54,Barents Sea
10kmE520N628,54,Barents Sea
10kmE520N629,54,Barents Sea
10kmE520N630,54,Barents Sea
10kmE520N631,54,Barents Sea
10kmE520N632,54,Barents Sea
10kmE520N633,54,Barents Sea
10kmE520N634,54,Barents Sea
10kmE520N635,54,Barents Sea
10kmE520N636,54,Barents Sea
10kmE520N637,54,Barents Sea
10kmE520N638,54,Barents Sea
10kmE520N639,54,Barents Sea
10kmE520N640,54,Barents Sea
10kmE520N641,54,Barents Sea
10kmE520N642,54,Barents Sea
10kmE520N643,54,Barents Sea
10kmE520N644,54,Barents Sea
10kmE520N645,54,Barents Sea
10kmE520N646,54,Barents Sea
10kmE520N647,54,Barents Sea
10kmE520N648,54,Barents Sea
10kmE520N649,54,Barents Sea
10kmE520N650,54,Barents Sea
10kmE520N651,54,Barents Sea
10kmE520N652,54,Barents Sea
10kmE520N653,54,Barents Sea
10kmE520N654,54,Barents Sea
10kmE520N655,54,Barents Sea
10kmE520N656,54,Barents Sea
10kmE520N657,54,Barents Sea
10kmE520N658,54,Barents Sea
10kmE520N659,54,Barents Sea
10kmE520N660,54,Barents Sea
10kmE520N661,54,Barents Sea
10kmE520N662,54,Barents Sea
10kmE520N663,54,Barents Sea
10kmE520N664,54,Barents Sea
10kmE520N665,54,Barents Sea
10kmE520N666,54,Barents Sea
10kmE520N667,54,Barents Sea
10kmE520N668,54,Barents Sea
10kmE520N669,54,Barents Sea
10kmE520N670,54,Barents Sea
10kmE520N671,54,Barents Sea
10kmE520N672,54,Barents Sea
10kmE520N673,54,Barents Sea
10kmE520N674,54,Barents Sea
10kmE520N675,54,Barents Sea
10kmE520N676,54,Barents Sea
10kmE520N677,54,Barents Sea
10kmE521N86,13,Mediterranean Sea
10kmE521N87,13,Mediterranean Sea
10kmE521N88,13,Mediterranean Sea
10kmE521N89,13,Mediterranean Sea
10kmE521N90,13,Mediterranean Sea
10kmE521N91,13,Mediterranean Sea
10kmE521N92,13,Mediterranean Sea
10kmE521N93,13,Mediterranean Sea
10kmE521N94,13,Mediterranean Sea
10kmE521N95,13,Mediterranean Sea
10kmE521N96,13,Mediterranean Sea
10kmE521N97,13,Mediterranean Sea
10kmE521N98,13,Mediterranean Sea
10kmE521N99,13,Mediterranean Sea
10kmE521N100,13,Mediterranean Sea
10kmE521N101,13,Mediterranean Sea
10kmE521N102,13,Mediterranean Sea
10kmE521N103,13,Mediterranean Sea
10kmE521N104,13,Mediterranean Sea
10kmE521N105,13,Mediterranean Sea
10kmE521N106,13,Mediterranean Sea
10kmE521N107,13,Mediterranean Sea
10kmE521N108,13,Mediterranean Sea
10kmE521N109,13,Mediterranean Sea
10kmE521N110,13,Mediterranean Sea
10kmE521N111,13,Mediterranean Sea
10kmE521N112,13,Mediterranean Sea
10kmE521N113,13,Mediterranean Sea
10kmE521N114,13,Mediterranean Sea
10kmE521N115,13,Mediterranean Sea
10kmE521N116,13,Mediterranean Sea
10kmE521N117,13,Mediterranean Sea
10kmE521N118,13,Mediterranean Sea
10kmE521N119,13,Mediterranean Sea
10kmE521N120,13,Mediterranean Sea
10kmE521N121,13,Mediterranean Sea
10kmE521N122,13,Mediterranean Sea
10kmE521N123,13,Mediterranean Sea
10kmE521N124,13,Mediterranean Sea
10kmE521N125,13,Mediterranean Sea
10kmE521N126,13,Mediterranean Sea
10kmE521N127,13,Mediterranean Sea
10kmE521N128,13,Mediterranean Sea
10kmE521N129,13,Mediterranean Sea
10kmE521N130,13,Mediterranean Sea
10kmE521N131,13,Mediterranean Sea
10kmE521N132,13,Mediterranean Sea
10kmE521N133,13,Mediterranean Sea
10kmE521N134,13,Mediterranean Sea
10kmE521N135,13,Mediterranean Sea
10kmE521N136,13,Mediterranean Sea
10kmE521N137,13,Mediterranean Sea
10kmE521N138,13,Mediterranean Sea
10kmE521N139,13,Mediterranean Sea
10kmE521N140,13,Mediterranean Sea
10kmE521N141,13,Mediterranean Sea
10kmE521N142,13,Mediterranean Sea
10kmE521N143,13,Mediterranean Sea
10kmE521N144,13,Mediterranean Sea
10kmE521N145,13,Mediterranean Sea
10kmE521N146,13,Mediterranean Sea
10kmE521N147,13,Mediterranean Sea
10kmE521N148,13,Mediterranean Sea
10kmE521N149,13,Mediterranean Sea
10kmE521N150,13,Mediterranean Sea
10kmE521N151,13,Mediterranean Sea
10kmE521N152,13,Mediterranean Sea
10kmE521N153,13,Mediterranean Sea
10kmE521N154,13,Mediterranean Sea
10kmE521N155,13,Mediterranean Sea
10kmE521N156,13,Mediterranean Sea
10kmE521N157,13,Mediterranean Sea
10kmE521N158,13,Mediterranean Sea
10kmE521N159,13,Mediterranean Sea
10kmE521N160,13,Mediterranean Sea
10kmE521N161,13,Mediterranean Sea
10kmE521N162,13,Mediterranean Sea
10kmE521N163,13,Mediterranean Sea
10kmE521N164,13,Mediterranean Sea
10kmE521N165,13,Mediterranean Sea
10kmE521N166,13,Mediterranean Sea
10kmE521N167,13,Mediterranean Sea
10kmE521N168,13,Mediterranean Sea
10kmE521N169,13,Mediterranean Sea
10kmE521N170,13,Mediterranean Sea
10kmE521N171,13,Mediterranean Sea
10kmE521N172,13,Mediterranean Sea
10kmE521N173,13,Mediterranean Sea
10kmE521N174,13,Mediterranean Sea
10kmE521N175,13,Mediterranean Sea
10kmE521N176,13,Mediterranean Sea
10kmE521N177,13,Mediterranean Sea
10kmE521N178,13,Mediterranean Sea
10kmE521N179,13,Mediterranean Sea
10kmE521N180,13,Mediterranean Sea
10kmE521N181,13,Mediterranean Sea
10kmE521N182,13,Mediterranean Sea
10kmE521N183,13,Mediterranean Sea
10kmE521N184,13,Mediterranean Sea
10kmE521N185,13,Mediterranean Sea
10kmE521N186,13,Mediterranean Sea
10kmE521N415,1,Baltic Sea
10kmE521N416,1,Baltic Sea
10kmE521N417,1,Baltic Sea
10kmE521N418,1,Baltic Sea
10kmE521N419,1,Baltic Sea
10kmE521N420,1,Baltic Sea
10kmE521N421,1,Baltic Sea
10kmE521N422,1,Baltic Sea
10kmE521N423,1,Baltic Sea
10kmE521N424,1,Baltic Sea
10kmE521N425,1,Baltic Sea
10kmE521N426,1,Baltic Sea
10kmE521N527,54,Barents Sea
10kmE521N528,54,Barents Sea
10kmE521N529,54,Barents Sea
10kmE521N530,54,Barents Sea
10kmE521N531,54,Barents Sea
10kmE521N532,54,Barents Sea
10kmE521N533,54,Barents Sea
10kmE521N534,54,Barents Sea
10kmE521N535,54,Barents Sea
10kmE521N536,54,Barents Sea
10kmE521N537,54,Barents Sea
10kmE521N538,54,Barents Sea
10kmE521N539,54,Barents Sea
10kmE521N540,54,Barents Sea
10kmE521N541,54,Barents Sea
10kmE521N542,54,Barents Sea
10kmE521N543,54,Barents Sea
10kmE521N544,54,Barents Sea
10kmE521N545,54,Barents Sea
10kmE521N546,54,Barents Sea
10kmE521N547,54,Barents Sea
10kmE521N548,54,Barents Sea
10kmE521N549,54,Barents Sea
10kmE521N550,54,Barents Sea
10kmE521N551,54,Barents Sea
10kmE521N552,54,Barents Sea
10kmE521N553,54,Barents Sea
10kmE521N554,54,Barents Sea
10kmE521N555,54,Barents Sea
10kmE521N556,54,Barents Sea
10kmE521N557,54,Barents Sea
10kmE521N558,54,Barents Sea
10kmE521N559,54,Barents Sea
10kmE521N560,54,Barents Sea
10kmE521N561,54,Barents Sea
10kmE521N562,54,Barents Sea
10kmE521N563,54,Barents Sea
10kmE521N564,54,Barents Sea
10kmE521N565,54,Barents Sea
10kmE521N566,54,Barents Sea
10kmE521N567,54,Barents Sea
10kmE521N568,54,Barents Sea
10kmE521N569,54,Barents Sea
10kmE521N570,54,Barents Sea
10kmE521N571,54,Barents Sea
10kmE521N572,54,Barents Sea
10kmE521N573,54,Barents Sea
10kmE521N574,54,Barents Sea
10kmE521N575,54,Barents Sea
10kmE521N576,54,Barents Sea
10kmE521N577,54,Barents Sea
10kmE521N578,54,Barents Sea
10kmE521N579,54,Barents Sea
10kmE521N580,54,Barents Sea
10kmE521N581,54,Barents Sea
10kmE521N582,54,Barents Sea
10kmE521N583,54,Barents Sea
10kmE521N584,54,Barents Sea
10kmE521N585,54,Barents Sea
10kmE521N586,54,Barents Sea
10kmE521N587,54,Barents Sea
10kmE521N588,54,Barents Sea
10kmE521N589,54,Barents Sea
10kmE521N590,54,Barents Sea
10kmE521N591,54,Barents Sea
10kmE521N592,54,Barents Sea
10kmE521N593,54,Barents Sea
10kmE521N594,54,Barents Sea
10kmE521N595,54,Barents Sea
10kmE521N596,54,Barents Sea
10kmE521N597,54,Barents Sea
10kmE521N598,54,Barents Sea
10kmE521N599,54,Barents Sea
10kmE521N600,54,Barents Sea
10kmE521N601,54,Barents Sea
10kmE521N602,54,Barents Sea
10kmE521N603,54,Barents Sea
10kmE521N604,54,Barents Sea
10kmE521N605,54,Barents Sea
10kmE521N606,54,Barents Sea
10kmE521N607,54,Barents Sea
10kmE521N608,54,Barents Sea
10kmE521N609,54,Barents Sea
10kmE521N610,54,Barents Sea
10kmE521N611,54,Barents Sea
10kmE521N612,54,Barents Sea
10kmE521N613,54,Barents Sea
10kmE521N614,54,Barents Sea
10kmE521N615,54,Barents Sea
10kmE521N616,54,Barents Sea
10kmE521N617,54,Barents Sea
10kmE521N618,54,Barents Sea
10kmE521N619,54,Barents Sea
10kmE521N620,54,Barents Sea
10kmE521N621,54,Barents Sea
10kmE521N622,54,Barents Sea
10kmE521N623,54,Barents Sea
10kmE521N624,54,Barents Sea
10kmE521N625,54,Barents Sea
10kmE521N626,54,Barents Sea
10kmE521N627,54,Barents Sea
10kmE521N628,54,Barents Sea
10kmE521N629,54,Barents Sea
10kmE521N630,54,Barents Sea
10kmE521N631,54,Barents Sea
10kmE521N632,54,Barents Sea
10kmE521N633,54,Barents Sea
10kmE521N634,54,Barents Sea
10kmE521N635,54,Barents Sea
10kmE521N636,54,Barents Sea
